"Asset ID","Type","Name","Path","Created At","URL","Format","Size"
"6a4e921e5c7cd75eb82fb510","File","videollamada-overview.png","/all-images/videollamada-overview.png","2026-07-08T18:08:30.744Z","https://ik.imagekit.io/hvzm7siir/all-images/videollamada-overview.png?updatedAt=1783534111262","png","3772675"
"6a4e921a5c7cd75eb82f6c6f","File","maestro-cutting-table.jpg","/all-images/maestro-cutting-table.jpg","2026-07-08T18:08:26.207Z","https://ik.imagekit.io/hvzm7siir/all-images/maestro-cutting-table.jpg?updatedAt=1783534106781","jpg","3477583"
"6a4e92195c7cd75eb82f5eac","File","showroom-suits.jpg","/all-images/showroom-suits.jpg","2026-07-08T18:08:25.262Z","https://ik.imagekit.io/hvzm7siir/all-images/showroom-suits.jpg?updatedAt=1783534105807","jpg","3470601"
"6a4e92165c7cd75eb82f2e3c","File","sastreria-artisan-detail.png","/all-images/sastreria-artisan-detail.png","2026-07-08T18:08:22.007Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-artisan-detail.png?updatedAt=1783534102549","png","3300740"
"6a4e92145c7cd75eb82f183c","File","camel-jacket-form.jpg","/all-images/camel-jacket-form.jpg","2026-07-08T18:08:20.019Z","https://ik.imagekit.io/hvzm7siir/all-images/camel-jacket-form.jpg?updatedAt=1783534100469","jpg","3293351"
"6a4e92115c7cd75eb82eeb06","File","cutting-tweed.jpg","/all-images/cutting-tweed.jpg","2026-07-08T18:08:16.923Z","https://ik.imagekit.io/hvzm7siir/all-images/cutting-tweed.jpg?updatedAt=1783534097396","jpg","3198844"
"6a4e920e5c7cd75eb82ec774","File","scissors-cutting.jpg","/all-images/scissors-cutting.jpg","2026-07-08T18:08:14.706Z","https://ik.imagekit.io/hvzm7siir/all-images/scissors-cutting.jpg?updatedAt=1783534095182","jpg","3198844"
"6a4e920e5c7cd75eb82ec273","File","anatomia-traje.png","/all-images/anatomia-traje.png","2026-07-08T18:08:14.432Z","https://ik.imagekit.io/hvzm7siir/all-images/anatomia-traje.png?updatedAt=1783534094881","png","3175817"
"6a4e920e5c7cd75eb82ec216","File","servicios-hero.png","/all-images/servicios-hero.png","2026-07-08T18:08:14.338Z","https://ik.imagekit.io/hvzm7siir/all-images/servicios-hero.png?updatedAt=1783534094879","png","3199656"
"6a4e92095c7cd75eb82e9cc2","File","IMG_1277.JPG","/all-images/IMG_1277.JPG","2026-07-08T18:08:09.784Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_1277.JPG?updatedAt=1783534090230","jpg","3035113"
